userid,itemid,rating,Time,Location,Companion
1119,tt0319262,3,Weekend,Cinema,Family
1119,tt0800369,4,Weekend,Cinema,Family
1119,tt0407304,3,Weekend,Cinema,Family
1119,tt0266543,4,Weekend,Cinema,Family
1119,tt1657301,3,Weekend,Cinema,Partner
1119,tt0319262,4,Weekend,Cinema,Partner
1119,tt0800369,4,Weekend,Cinema,Partner
1119,tt0407304,4,Weekend,Cinema,Partner
1119,tt0266543,3,Weekend,Cinema,Partner
1049,tt1657301,4,NA,NA,NA
1049,tt3793764,4,NA,NA,NA
1049,tt0232500,4,NA,NA,NA
1049,tt0111161,5,NA,NA,NA
1049,tt0993846,4,NA,NA,NA
1049,tt0211915,5,NA,NA,NA
1049,tt0388795,5,NA,NA,NA
1049,tt0109830,5,NA,NA,NA
1049,tt1707386,5,NA,NA,NA
1049,tt0138097,4,NA,NA,NA
1049,tt0120338,5,NA,NA,NA
1049,tt0213149,1,NA,NA,NA
1049,tt1499658,2,NA,NA,NA
1049,tt1478338,2,NA,NA,NA
1049,tt1657301,2,Weekday,Home,Family
1049,tt3793764,2,Weekday,Home,Family
1049,tt0232500,2,Weekday,Home,Family
1049,tt0111161,3,Weekday,Home,Family
1049,tt0993846,1,Weekday,Home,Family
1049,tt0211915,3,Weekday,Home,Family
1049,tt0388795,1,Weekday,Home,Family
1049,tt0109830,2,Weekday,Home,Family
1049,tt1707386,3,Weekday,Home,Family
1049,tt0138097,3,Weekday,Home,Family
1049,tt0120338,3,Weekday,Home,Family
1049,tt1657301,3,Weekday,Cinema,Partner
1049,tt3793764,3,Weekday,Cinema,Partner
1049,tt0232500,3,Weekday,Cinema,Partner
1049,tt0111161,4,Weekday,Cinema,Partner
1049,tt0993846,3,Weekday,Cinema,Partner
1049,tt0211915,3,Weekday,Cinema,Partner
1049,tt0388795,2,Weekday,Cinema,Partner
1049,tt0109830,2,Weekday,Cinema,Partner
1049,tt1707386,3,Weekday,Cinema,Partner
1049,tt0138097,2,Weekday,Cinema,Partner
1049,tt0120338,3,Weekday,Cinema,Partner
1049,tt1657301,4,Weekend,Cinema,Partner
1049,tt3793764,4,Weekend,Cinema,Partner
1049,tt0232500,3,Weekend,Cinema,Partner
1049,tt0111161,5,Weekend,Cinema,Partner
1049,tt0993846,2,Weekend,Cinema,Partner
1049,tt0211915,5,Weekend,Cinema,Partner
1049,tt0388795,3,Weekend,Cinema,Partner
1049,tt0109830,5,Weekend,Cinema,Partner
1049,tt1707386,5,Weekend,Cinema,Partner
1049,tt0138097,5,Weekend,Cinema,Partner
1049,tt0120338,5,Weekend,Cinema,Partner
1049,tt0213149,3,Weekend,Cinema,Partner
1049,tt1499658,3,Weekend,Cinema,Partner
1049,tt1478338,3,Weekend,Cinema,Partner
1049,tt0213149,2,Weekday,Home,Partner
1049,tt1499658,2,Weekday,Home,Partner
1049,tt1478338,2,Weekday,Home,Partner
1049,tt0213149,1,Weekend,Home,Partner
1049,tt1499658,1,Weekend,Home,Partner
1049,tt1478338,1,Weekend,Home,Partner
1008,tt1190080,4,NA,NA,NA
1008,tt0120912,3,NA,NA,NA
1008,tt0266543,5,NA,NA,NA
1008,tt0268380,4,NA,NA,NA
1008,tt0441773,3,NA,NA,NA
1008,tt1453405,5,NA,NA,NA
1008,tt0110357,5,NA,NA,NA
1008,tt1232829,3,NA,NA,NA
1008,tt0382625,5,NA,NA,NA
1008,tt0232500,4,NA,NA,NA
1008,tt0120338,5,NA,NA,NA
1008,tt0088763,3,NA,NA,NA
1008,tt1596343,3,NA,NA,NA
1008,tt2574698,2,NA,NA,NA
1008,tt0454848,3,NA,NA,NA
1008,tt1190080,4,Weekend,Cinema,Alone
1008,tt0120912,4,Weekend,Cinema,Alone
1008,tt0266543,5,Weekend,Cinema,Alone
1008,tt0268380,5,Weekend,Cinema,Alone
1008,tt0441773,4,Weekend,Cinema,Alone
1008,tt1453405,5,Weekend,Cinema,Alone
1008,tt0110357,5,Weekend,Cinema,Alone
1008,tt1232829,4,Weekend,Cinema,Alone
1008,tt0382625,5,Weekend,Cinema,Alone
1008,tt0232500,5,Weekend,Cinema,Alone
1008,tt0120338,5,Weekend,Cinema,Alone
1008,tt0088763,4,Weekend,Cinema,Alone
1008,tt1190080,3,Weekend,Home,Family
1008,tt0120912,2,Weekend,Home,Family
1008,tt0266543,5,Weekend,Home,Family
1008,tt0268380,5,Weekend,Home,Family
1008,tt0441773,4,Weekend,Home,Family
1008,tt1453405,5,Weekend,Home,Family
1008,tt0110357,5,Weekend,Home,Family
1008,tt1232829,3,Weekend,Home,Family
1008,tt0382625,5,Weekend,Home,Family
1008,tt0232500,3,Weekend,Home,Family
1008,tt0120338,4,Weekend,Home,Family
1008,tt0088763,2,Weekend,Home,Family
1008,tt1596343,4,Weekday,Home,Partner
1008,tt2574698,3,Weekday,Home,Partner
1008,tt0454848,4,Weekday,Home,Partner
1008,tt1596343,4,Weekend,Home,Partner
1008,tt2574698,3,Weekend,Home,Partner
1008,tt0454848,3,Weekend,Home,Partner
1070,tt3793764,3,NA,NA,NA
1070,tt0110357,5,NA,NA,NA
1070,tt1232829,3,NA,NA,NA
1070,tt0405422,4,NA,NA,NA
1070,tt1596343,3,NA,NA,NA
1070,tt0114369,5,NA,NA,NA
1070,tt0109830,5,NA,NA,NA
1070,tt0120338,5,NA,NA,NA
1070,tt1375666,5,NA,NA,NA
1070,tt0133093,4,NA,NA,NA
1070,tt0114148,1,NA,NA,NA
1070,tt0362165,1,NA,NA,NA
1070,tt1133985,2,NA,NA,NA
1070,tt3793764,4,Weekday,Home,Alone
1070,tt0110357,5,Weekday,Home,Alone
1070,tt1232829,4,Weekday,Home,Alone
1070,tt0405422,5,Weekday,Home,Alone
1070,tt1596343,4,Weekday,Home,Alone
1070,tt0114369,5,Weekday,Home,Alone
1070,tt0109830,5,Weekday,Home,Alone
1070,tt0120338,5,Weekday,Home,Alone
1070,tt1375666,5,Weekday,Home,Alone
1070,tt0133093,4,Weekday,Home,Alone
1070,tt3793764,3,Weekend,Home,Family
1070,tt0110357,5,Weekend,Home,Family
1070,tt1232829,3,Weekend,Home,Family
1070,tt0405422,4,Weekend,Home,Family
1070,tt1596343,4,Weekend,Home,Family
1070,tt0114369,3,Weekend,Home,Family
1070,tt0109830,5,Weekend,Home,Family
1070,tt0120338,5,Weekend,Home,Family
1070,tt1375666,4,Weekend,Home,Family
1070,tt0133093,3,Weekend,Home,Family
1070,tt3793764,3,Weekend,Cinema,Family
1070,tt0110357,5,Weekend,Cinema,Family
1070,tt1232829,3,Weekend,Cinema,Family
1070,tt0405422,3,Weekend,Cinema,Family
1070,tt1596343,3,Weekend,Cinema,Family
1070,tt0114369,3,Weekend,Cinema,Family
1070,tt0109830,5,Weekend,Cinema,Family
1070,tt0120338,5,Weekend,Cinema,Family
1070,tt1375666,5,Weekend,Cinema,Family
1070,tt0133093,3,Weekend,Cinema,Family
1070,tt0114148,1,Weekday,Cinema,Alone
1070,tt0362165,1,Weekday,Cinema,Alone
1070,tt1133985,1,Weekday,Cinema,Alone
1070,tt0114148,2,Weekend,Home,Family
1070,tt0362165,1,Weekend,Home,Family
1070,tt1133985,1,Weekend,Home,Family
1070,tt0114148,1,Weekday,Home,Partner
1070,tt0362165,1,Weekday,Home,Partner
1070,tt1133985,1,Weekday,Home,Partner
1005,tt0454876,5,NA,NA,NA
1005,tt0181689,4,NA,NA,NA
1005,tt0120912,4,NA,NA,NA
1005,tt1657301,4,NA,NA,NA
1005,tt3793764,4,NA,NA,NA
1005,tt0800369,4,NA,NA,NA
1005,tt0441773,5,NA,NA,NA
1005,tt0378194,4,NA,NA,NA
1005,tt0293662,4,NA,NA,NA
1005,tt3510098,4,NA,NA,NA
1005,tt0088763,4,NA,NA,NA
1005,tt1375666,5,NA,NA,NA
1005,tt1055369,4,NA,NA,NA
1005,tt2557490,3,NA,NA,NA
1005,tt1924435,3,NA,NA,NA
1005,tt0138097,2,NA,NA,NA
1005,tt0367594,2,NA,NA,NA
1005,tt0454876,5,Weekend,Cinema,Family
1005,tt0181689,4,Weekend,Cinema,Family
1005,tt0120912,4,Weekend,Cinema,Family
1005,tt1657301,3,Weekend,Cinema,Family
1005,tt3793764,5,Weekend,Cinema,Family
1005,tt0800369,4,Weekend,Cinema,Family
1005,tt0441773,5,Weekend,Cinema,Family
1005,tt0378194,2,Weekend,Cinema,Family
1005,tt0293662,2,Weekend,Cinema,Family
1005,tt3510098,5,Weekend,Cinema,Family
1005,tt0088763,2,Weekend,Cinema,Family
1005,tt1375666,5,Weekend,Cinema,Family
1005,tt1055369,3,Weekend,Cinema,Family
1005,tt0454876,5,Weekend,Cinema,Partner
1005,tt0181689,4,Weekend,Cinema,Partner
1005,tt0120912,4,Weekend,Cinema,Partner
1005,tt1657301,4,Weekend,Cinema,Partner
1005,tt3793764,5,Weekend,Cinema,Partner
1005,tt0800369,3,Weekend,Cinema,Partner
1005,tt0441773,5,Weekend,Cinema,Partner
1005,tt0378194,3,Weekend,Cinema,Partner
1005,tt0293662,3,Weekend,Cinema,Partner
1005,tt3510098,5,Weekend,Cinema,Partner
1005,tt0088763,2,Weekend,Cinema,Partner
1005,tt1375666,5,Weekend,Cinema,Partner
1005,tt1055369,3,Weekend,Cinema,Partner
1005,tt2557490,3,Weekday,Home,Alone
1005,tt1924435,3,Weekday,Home,Alone
1005,tt0138097,3,Weekday,Home,Alone
1005,tt0367594,3,Weekday,Home,Alone
1005,tt2557490,1,Weekend,Cinema,Partner
1005,tt1924435,1,Weekend,Cinema,Partner
1005,tt0138097,3,Weekend,Cinema,Partner
1005,tt0367594,3,Weekend,Cinema,Partner
1026,tt0356910,4,NA,NA,NA
1026,tt0319262,4,NA,NA,NA
1026,tt0800369,5,NA,NA,NA
1026,tt1232829,5,NA,NA,NA
1026,ttnanana1,5,NA,NA,NA
1026,tt0232500,5,NA,NA,NA
1026,tt0293662,5,NA,NA,NA
1026,tt0993846,5,NA,NA,NA
1026,tt0816199,4,NA,NA,NA
1026,tt0489099,4,NA,NA,NA
1026,ttnanana2,4,NA,NA,NA
1026,tt1055369,4,NA,NA,NA
1026,tt0181689,2,NA,NA,NA
1026,tt4411490,2,NA,NA,NA
1026,tt0133093,2,NA,NA,NA
1026,tt0356910,5,Weekday,Home,Partner
1026,tt0319262,5,Weekday,Home,Partner
1026,tt0800369,5,Weekday,Home,Partner
1026,tt1232829,5,Weekday,Home,Partner
1026,ttnanana1,5,Weekday,Home,Partner
1026,tt0232500,5,Weekday,Home,Partner
1026,tt0293662,5,Weekday,Home,Partner
1026,tt0993846,5,Weekday,Home,Partner
1026,tt0816199,4,Weekday,Home,Partner
1026,tt0489099,4,Weekday,Home,Partner
1026,ttnanana2,4,Weekday,Home,Partner
1026,tt1055369,5,Weekday,Home,Partner
1026,tt0356910,5,Weekend,Home,Partner
1026,tt0319262,5,Weekend,Home,Partner
1026,tt0800369,5,Weekend,Home,Partner
1026,tt1232829,5,Weekend,Home,Partner
1026,ttnanana1,5,Weekend,Home,Partner
1026,tt0232500,5,Weekend,Home,Partner
1026,tt0293662,5,Weekend,Home,Partner
1026,tt0993846,5,Weekend,Home,Partner
1026,tt0816199,4,Weekend,Home,Partner
1026,tt0489099,4,Weekend,Home,Partner
1026,ttnanana2,4,Weekend,Home,Partner
1026,tt1055369,5,Weekend,Home,Partner
1026,tt0181689,2,Weekday,Home,Alone
1026,tt4411490,2,Weekday,Home,Alone
1026,tt0133093,2,Weekday,Home,Alone
1026,tt0181689,2,Weekday,Home,Partner
1026,tt4411490,2,Weekday,Home,Partner
1026,tt0133093,2,Weekday,Home,Partner
1047,tt1657301,3,NA,NA,NA
1047,tt0462538,4,NA,NA,NA
1047,tt1232829,4,NA,NA,NA
1047,ttnanana1,4,NA,NA,NA
1047,tt0405422,5,NA,NA,NA
1047,tt0378194,3,NA,NA,NA
1047,tt0114369,5,NA,NA,NA
1047,tt0111161,5,NA,NA,NA
1047,tt0147800,3,NA,NA,NA
1047,tt1478338,4,NA,NA,NA
1047,tt0109830,4,NA,NA,NA
1047,tt0088763,5,NA,NA,NA
1047,tt1375666,4,NA,NA,NA
1047,tt0133093,4,NA,NA,NA
1047,tt1369829,1,NA,NA,NA
1047,tt3254460,1,NA,NA,NA
1047,tt1499658,2,NA,NA,NA
1047,tt0382625,1,NA,NA,NA
1047,tt0993846,1,NA,NA,NA
1047,tt4052394,1,NA,NA,NA
1047,tt1133985,1,NA,NA,NA
1047,tt0489099,1,NA,NA,NA
1047,tt0945513,1,NA,NA,NA
1047,ttnanana2,1,NA,NA,NA
1047,tt1055369,1,NA,NA,NA
1047,tt1099212,1,NA,NA,NA
1047,tt1657301,1,Weekday,Cinema,Alone
1047,tt0462538,2,Weekday,Cinema,Alone
1047,tt1232829,1,Weekday,Cinema,Alone
1047,ttnanana1,2,Weekday,Cinema,Alone
1047,tt0405422,2,Weekday,Cinema,Alone
1047,tt0378194,1,Weekday,Cinema,Alone
1047,tt0114369,1,Weekday,Cinema,Alone
1047,tt0111161,1,Weekday,Cinema,Alone
1047,tt0147800,1,Weekday,Cinema,Alone
1047,tt1478338,1,Weekday,Cinema,Alone
1047,tt0109830,1,Weekday,Cinema,Alone
1047,tt0088763,1,Weekday,Cinema,Alone
1047,tt1375666,1,Weekday,Cinema,Alone
1047,tt0133093,1,Weekday,Cinema,Alone
1047,tt1657301,2,Weekend,Cinema,Alone
1047,tt0462538,3,Weekend,Cinema,Alone
1047,tt1232829,2,Weekend,Cinema,Alone
1047,ttnanana1,2,Weekend,Cinema,Alone
1047,tt0405422,2,Weekend,Cinema,Alone
1047,tt0378194,2,Weekend,Cinema,Alone
1047,tt0114369,2,Weekend,Cinema,Alone
1047,tt0111161,2,Weekend,Cinema,Alone
1047,tt0147800,2,Weekend,Cinema,Alone
1047,tt1478338,2,Weekend,Cinema,Alone
1047,tt0109830,2,Weekend,Cinema,Alone
1047,tt0088763,2,Weekend,Cinema,Alone
1047,tt1375666,2,Weekend,Cinema,Alone
1047,tt0133093,2,Weekend,Cinema,Alone
1047,tt1657301,3,Weekday,Home,Family
1047,tt0462538,3,Weekday,Home,Family
1047,tt1232829,3,Weekday,Home,Family
1047,ttnanana1,3,Weekday,Home,Family
1047,tt0405422,3,Weekday,Home,Family
1047,tt0378194,3,Weekday,Home,Family
1047,tt0114369,3,Weekday,Home,Family
1047,tt0111161,3,Weekday,Home,Family
1047,tt0147800,3,Weekday,Home,Family
1047,tt1478338,3,Weekday,Home,Family
1047,tt0109830,3,Weekday,Home,Family
1047,tt0088763,3,Weekday,Home,Family
1047,tt1375666,3,Weekday,Home,Family
1047,tt0133093,3,Weekday,Home,Family
1047,tt1369829,1,Weekday,Cinema,Alone
1047,tt3254460,1,Weekday,Cinema,Alone
1047,tt1499658,1,Weekday,Cinema,Alone
1047,tt0382625,1,Weekday,Cinema,Alone
1047,tt0993846,1,Weekday,Cinema,Alone
1047,tt4052394,1,Weekday,Cinema,Alone
1047,tt1133985,1,Weekday,Cinema,Alone
1047,tt0489099,1,Weekday,Cinema,Alone
1047,tt0945513,1,Weekday,Cinema,Alone
1047,ttnanana2,1,Weekday,Cinema,Alone
1047,tt1055369,1,Weekday,Cinema,Alone
1047,tt1099212,1,Weekday,Cinema,Alone
1047,tt1369829,1,Weekday,Cinema,Family
1047,tt3254460,1,Weekday,Cinema,Family
1047,tt1499658,1,Weekday,Cinema,Family
1047,tt0382625,1,Weekday,Cinema,Family
1047,tt0993846,1,Weekday,Cinema,Family
1047,tt4052394,1,Weekday,Cinema,Family
1047,tt1133985,1,Weekday,Cinema,Family
1047,tt0489099,1,Weekday,Cinema,Family
1047,tt0945513,1,Weekday,Cinema,Family
1047,ttnanana2,1,Weekday,Cinema,Family
1047,tt1055369,1,Weekday,Cinema,Family
1047,tt1099212,1,Weekday,Cinema,Family
1047,tt1369829,1,Weekday,Home,Partner
1047,tt3254460,1,Weekday,Home,Partner
1047,tt1499658,1,Weekday,Home,Partner
1047,tt0382625,1,Weekday,Home,Partner
1047,tt0993846,1,Weekday,Home,Partner
1047,tt4052394,1,Weekday,Home,Partner
1047,tt1133985,1,Weekday,Home,Partner
1047,tt0489099,1,Weekday,Home,Partner
1047,tt0945513,1,Weekday,Home,Partner
1047,ttnanana2,1,Weekday,Home,Partner
1047,tt1055369,1,Weekday,Home,Partner
1047,tt1099212,1,Weekday,Home,Partner
1044,tt1190080,4,NA,NA,NA
1044,tt0454876,4,NA,NA,NA
1044,tt3793764,4,NA,NA,NA
1044,ttnanana1,4,NA,NA,NA
1044,tt4411490,5,NA,NA,NA
1044,tt2251217,4,NA,NA,NA
1044,tt0343660,4,NA,NA,NA
1044,tt0109830,5,NA,NA,NA
1044,tt1041829,5,NA,NA,NA
1044,tt1375666,4,NA,NA,NA
1044,tt1099212,5,NA,NA,NA
1044,tt1232829,3,NA,NA,NA
1044,tt1632708,2,NA,NA,NA
1044,tt3510098,3,NA,NA,NA
1044,tt1190080,5,Weekend,Home,Alone
1044,tt0454876,4,Weekend,Home,Alone
1044,tt3793764,4,Weekend,Home,Alone
1044,ttnanana1,5,Weekend,Home,Alone
1044,tt4411490,4,Weekend,Home,Alone
1044,tt2251217,5,Weekend,Home,Alone
1044,tt0343660,3,Weekend,Home,Alone
1044,tt0109830,5,Weekend,Home,Alone
1044,tt1041829,3,Weekend,Home,Alone
1044,tt1375666,4,Weekend,Home,Alone
1044,tt1099212,3,Weekend,Home,Alone
1044,tt1190080,3,Weekend,Cinema,Partner
1044,tt0454876,5,Weekend,Cinema,Partner
1044,tt3793764,4,Weekend,Cinema,Partner
1044,ttnanana1,2,Weekend,Cinema,Partner
1044,tt4411490,3,Weekend,Cinema,Partner
1044,tt2251217,2,Weekend,Cinema,Partner
1044,tt0343660,5,Weekend,Cinema,Partner
1044,tt0109830,3,Weekend,Cinema,Partner
1044,tt1041829,3,Weekend,Cinema,Partner
1044,tt1375666,3,Weekend,Cinema,Partner
1044,tt1099212,5,Weekend,Cinema,Partner
1044,tt1190080,2,Weekday,Home,Partner
1044,tt0454876,5,Weekday,Home,Partner
1044,tt3793764,3,Weekday,Home,Partner
1044,ttnanana1,3,Weekday,Home,Partner
1044,tt4411490,5,Weekday,Home,Partner
1044,tt2251217,5,Weekday,Home,Partner
1044,tt0343660,5,Weekday,Home,Partner
1044,tt0109830,3,Weekday,Home,Partner
1044,tt1041829,4,Weekday,Home,Partner
1044,tt1375666,2,Weekday,Home,Partner
1044,tt1099212,4,Weekday,Home,Partner
1044,tt1232829,4,Weekend,Home,Alone
1044,tt1632708,4,Weekend,Home,Alone
1044,tt3510098,2,Weekend,Home,Alone
1044,tt1232829,4,Weekend,Cinema,Partner
1044,tt1632708,3,Weekend,Cinema,Partner
1044,tt3510098,2,Weekend,Cinema,Partner
1044,tt1232829,4,Weekend,Home,Partner
1044,tt1632708,2,Weekend,Home,Partner
1044,tt3510098,2,Weekend,Home,Partner
1077,tt0181689,3,NA,NA,NA
1077,tt0120912,2,NA,NA,NA
1077,tt0356910,2,NA,NA,NA
1077,tt0319262,3,NA,NA,NA
1077,tt0800369,2,NA,NA,NA
1077,tt0266543,4,NA,NA,NA
1077,tt0114148,2,NA,NA,NA
1077,tt0110357,3,NA,NA,NA
1077,tt0462538,3,NA,NA,NA
1077,tt0405422,2,NA,NA,NA
1077,tt0454848,2,NA,NA,NA
1077,tt0293662,2,NA,NA,NA
1077,tt0343660,2,NA,NA,NA
1077,tt1478338,2,NA,NA,NA
1077,tt0109830,4,NA,NA,NA
1077,tt0088763,4,NA,NA,NA
1077,tt1375666,4,NA,NA,NA
1077,tt0133093,4,NA,NA,NA
1077,tt1190080,1,NA,NA,NA
1077,tt1369829,1,NA,NA,NA
1077,tt3637328,1,NA,NA,NA
1077,tt1499658,1,NA,NA,NA
1077,tt0362165,1,NA,NA,NA
1077,tt1291150,1,NA,NA,NA
1077,tt0181689,3,Weekday,Home,Alone
1077,tt0120912,2,Weekday,Home,Alone
1077,tt0356910,2,Weekday,Home,Alone
1077,tt0319262,3,Weekday,Home,Alone
1077,tt0800369,2,Weekday,Home,Alone
1077,tt0266543,4,Weekday,Home,Alone
1077,tt0114148,2,Weekday,Home,Alone
1077,tt0110357,3,Weekday,Home,Alone
1077,tt0462538,2,Weekday,Home,Alone
1077,tt0405422,2,Weekday,Home,Alone
1077,tt0454848,2,Weekday,Home,Alone
1077,tt0293662,2,Weekday,Home,Alone
1077,tt0343660,2,Weekday,Home,Alone
1077,tt1478338,2,Weekday,Home,Alone
1077,tt0109830,4,Weekday,Home,Alone
1077,tt0088763,4,Weekday,Home,Alone
1077,tt1375666,4,Weekday,Home,Alone
1077,tt0133093,4,Weekday,Home,Alone
1077,tt0181689,3,Weekend,Home,Alone
1077,tt0120912,2,Weekend,Home,Alone
1077,tt0356910,2,Weekend,Home,Alone
1077,tt0319262,3,Weekend,Home,Alone
1077,tt0800369,2,Weekend,Home,Alone
1077,tt0266543,2,Weekend,Home,Alone
1077,tt0114148,2,Weekend,Home,Alone
1077,tt0110357,3,Weekend,Home,Alone
1077,tt0462538,2,Weekend,Home,Alone
1077,tt0405422,2,Weekend,Home,Alone
1077,tt0454848,2,Weekend,Home,Alone
1077,tt0293662,2,Weekend,Home,Alone
1077,tt0343660,2,Weekend,Home,Alone
1077,tt1478338,2,Weekend,Home,Alone
1077,tt0109830,4,Weekend,Home,Alone
1077,tt0088763,4,Weekend,Home,Alone
1077,tt1375666,4,Weekend,Home,Alone
1077,tt0133093,4,Weekend,Home,Alone
1077,tt0181689,3,Weekend,Home,Family
1077,tt0120912,2,Weekend,Home,Family
1077,tt0356910,2,Weekend,Home,Family
1077,tt0319262,3,Weekend,Home,Family
1077,tt0800369,2,Weekend,Home,Family
1077,tt0266543,2,Weekend,Home,Family
1077,tt0114148,2,Weekend,Home,Family
1077,tt0110357,3,Weekend,Home,Family
1077,tt0462538,2,Weekend,Home,Family
1077,tt0405422,2,Weekend,Home,Family
1077,tt0454848,2,Weekend,Home,Family
1077,tt0293662,2,Weekend,Home,Family
1077,tt0343660,2,Weekend,Home,Family
1077,tt1478338,2,Weekend,Home,Family
1077,tt0109830,4,Weekend,Home,Family
1077,tt0088763,4,Weekend,Home,Family
1077,tt1375666,4,Weekend,Home,Family
1077,tt0133093,4,Weekend,Home,Family
1077,tt1190080,1,Weekday,Home,Alone
1077,tt1369829,1,Weekday,Home,Alone
1077,tt3637328,1,Weekday,Home,Alone
1077,tt1499658,1,Weekday,Home,Alone
1077,tt0362165,1,Weekday,Home,Alone
1077,tt1291150,1,Weekday,Home,Alone
1077,tt1190080,1,Weekday,Cinema,Family
1077,tt1369829,1,Weekday,Cinema,Family
1077,tt3637328,1,Weekday,Cinema,Family
1077,tt1499658,1,Weekday,Cinema,Family
1077,tt0362165,1,Weekday,Cinema,Family
1077,tt1291150,1,Weekday,Cinema,Family
1077,tt1190080,1,Weekend,Home,Partner
1077,tt1369829,1,Weekend,Home,Partner
1077,tt3637328,1,Weekend,Home,Partner
1077,tt1499658,1,Weekend,Home,Partner
1077,tt0362165,1,Weekend,Home,Partner
1077,tt1291150,1,Weekend,Home,Partner
1112,tt1190080,4,NA,NA,NA
1112,tt1369829,4,NA,NA,NA
1112,tt0413267,3,NA,NA,NA
1112,tt0110357,5,NA,NA,NA
1112,tt0362165,4,NA,NA,NA
1112,tt0944835,5,NA,NA,NA
1112,tt0382625,5,NA,NA,NA
1112,tt0232500,5,NA,NA,NA
1112,tt0293662,3,NA,NA,NA
1112,tt1632708,3,NA,NA,NA
1112,tt1041829,4,NA,NA,NA
1112,tt3510098,3,NA,NA,NA
1112,tt0367594,3,NA,NA,NA
1112,tt0110475,3,NA,NA,NA
1112,tt1099212,4,NA,NA,NA
1112,tt0454876,1,NA,NA,NA
1112,tt0462538,1,NA,NA,NA
1112,tt0138097,1,NA,NA,NA
1112,ttnanana2,2,NA,NA,NA
1112,tt1190080,5,Weekday,Home,Alone
1112,tt1369829,5,Weekday,Home,Alone
1112,tt0413267,2,Weekday,Home,Alone
1112,tt0110357,2,Weekday,Home,Alone
1112,tt0362165,2,Weekday,Home,Alone
1112,tt0944835,5,Weekday,Home,Alone
1112,tt0382625,5,Weekday,Home,Alone
1112,tt0232500,5,Weekday,Home,Alone
1112,tt0293662,5,Weekday,Home,Alone
1112,tt1632708,3,Weekday,Home,Alone
1112,tt1041829,5,Weekday,Home,Alone
1112,tt3510098,5,Weekday,Home,Alone
1112,tt0367594,2,Weekday,Home,Alone
1112,tt0110475,3,Weekday,Home,Alone
1112,tt1099212,2,Weekday,Home,Alone
1112,tt1190080,5,Weekday,Cinema,Partner
1112,tt1369829,2,Weekday,Cinema,Partner
1112,tt0413267,2,Weekday,Cinema,Partner
1112,tt0110357,2,Weekday,Cinema,Partner
1112,tt0362165,2,Weekday,Cinema,Partner
1112,tt0944835,3,Weekday,Cinema,Partner
1112,tt0382625,1,Weekday,Cinema,Partner
1112,tt0232500,4,Weekday,Cinema,Partner
1112,tt0293662,3,Weekday,Cinema,Partner
1112,tt1632708,1,Weekday,Cinema,Partner
1112,tt1041829,3,Weekday,Cinema,Partner
1112,tt3510098,4,Weekday,Cinema,Partner
1112,tt0367594,2,Weekday,Cinema,Partner
1112,tt0110475,2,Weekday,Cinema,Partner
1112,tt1099212,3,Weekday,Cinema,Partner
1112,tt1190080,3,Weekend,Home,Partner
1112,tt1369829,5,Weekend,Home,Partner
1112,tt0413267,4,Weekend,Home,Partner
1112,tt0110357,4,Weekend,Home,Partner
1112,tt0362165,5,Weekend,Home,Partner
1112,tt0944835,2,Weekend,Home,Partner
1112,tt0382625,2,Weekend,Home,Partner
1112,tt0232500,5,Weekend,Home,Partner
1112,tt0293662,5,Weekend,Home,Partner
1112,tt1632708,4,Weekend,Home,Partner
1112,tt1041829,4,Weekend,Home,Partner
1112,tt3510098,2,Weekend,Home,Partner
1112,tt0367594,2,Weekend,Home,Partner
1112,tt0110475,4,Weekend,Home,Partner
1112,tt1099212,2,Weekend,Home,Partner
1112,tt0454876,1,Weekday,Home,Alone
1112,tt0462538,1,Weekday,Home,Alone
1112,tt0138097,1,Weekday,Home,Alone
1112,ttnanana2,4,Weekday,Home,Alone
1112,tt0454876,1,Weekend,Home,Alone
1112,tt0462538,1,Weekend,Home,Alone
1112,tt0138097,1,Weekend,Home,Alone
1112,ttnanana2,3,Weekend,Home,Alone
1112,tt0454876,1,Weekend,Cinema,Partner
1112,tt0462538,1,Weekend,Cinema,Partner
1112,tt0138097,1,Weekend,Cinema,Partner
1112,ttnanana2,4,Weekend,Cinema,Partner
1120,tt0454876,3,NA,NA,NA
1120,tt0319262,3,NA,NA,NA
1120,tt3793764,4,NA,NA,NA
1120,tt0800369,5,NA,NA,NA
1120,tt0407304,5,NA,NA,NA
1120,tt2096673,5,NA,NA,NA
1120,tt0110357,5,NA,NA,NA
1120,tt4411490,5,NA,NA,NA
1120,tt0454848,3,NA,NA,NA
1120,tt0125439,5,NA,NA,NA
1120,tt0088763,4,NA,NA,NA
1120,tt0133093,5,NA,NA,NA
1120,tt1055369,5,NA,NA,NA
1120,tt1369829,1,NA,NA,NA
1120,tt0356910,1,NA,NA,NA
1120,tt3637328,1,NA,NA,NA
1120,tt0405422,1,NA,NA,NA
1120,tt0944835,1,NA,NA,NA
1120,tt0343660,1,NA,NA,NA
1120,tt0388795,1,NA,NA,NA
1120,tt0454876,5,Weekday,Cinema,Alone
1120,tt0319262,2,Weekday,Cinema,Alone
1120,tt3793764,3,Weekday,Cinema,Alone
1120,tt0800369,5,Weekday,Cinema,Alone
1120,tt0407304,5,Weekday,Cinema,Alone
1120,tt2096673,5,Weekday,Cinema,Alone
1120,tt0110357,4,Weekday,Cinema,Alone
1120,tt4411490,5,Weekday,Cinema,Alone
